ein,name,careofname,address,city,state,zipcode,exemption_number,subsection_code,affiliation_code,classification_codes,ruling_date,deductibility_code,foundation_code,activity_codes,organization_code,exempt_organization_status_code,tax_period,asset_code,income_code,filing_requirement_code,pf_filing_requirement_code,accounting_period,asset_amount,income_amount,revenue_amount,ntee_code,sort_name,created_at,updated_at,data_source,raw_ntee_code,subseccd,sub_name,strein,ntee_letter
362379643,Kishwaukee Family Young Mens Christian Association Inc,,2500 BETHANY RD,Sycamore,IL,60178-3129,0,3,3,2000,1960-04-01,1,15,324000000,1,1,2024-12-01,6,6,1,0,12,4364456.0,3431286.0,3431286.0,P27Z,,2023-05-09T20:29:21.207Z,2025-11-18T01:38:55.197Z,current_2025_11_18,P27Z,3,Kishwaukee Family Young Mens Christian Association Inc,36-2379643,P
363166804,Oakside Corporation,,350 N WALL ST,Kankakee,IL,60901-2901,0,3,3,1000,1983-10-01,1,17,603165408,1,1,2023-12-01,8,7,1,0,12,32086948.0,5657938.0,3429516.0,E110,,2023-05-09T20:29:24.080Z,2025-11-18T01:38:55.197Z,current_2025_11_18,E110,3,Oakside Corporation,36-3166804,E
237244801,Cass County Mental Health Association,,121 E 2ND ST,Beardstown,IL,62618-1263,0,3,3,1000,1972-12-01,1,15,154160179,1,1,2024-06-01,6,6,1,0,6,2803513.0,3428177.0,3428177.0,F80Z,,2023-05-09T20:27:06.957Z,2025-11-18T01:38:08.442Z,current_2025_11_18,F80Z,3,Cass County Mental Health Association,23-7244801,F
371255889,Helping Hands Of Springfield Inc,,2200 SHALE ST,Springfield,IL,62703-5625,0,3,3,1000,1990-05-01,1,15,408000000,1,1,2024-06-01,6,6,1,0,6,1499935.0,3887421.0,3426863.0,L41Z,,2023-05-09T20:29:43.892Z,2025-11-18T01:39:01.266Z,current_2025_11_18,L41Z,3,Helping Hands Of Springfield Inc,37-1255889,L
900885608,Tr Preserve Corp,% JENNIFER L BOSS,110 N WACKER DR STE 4000,Chicago,IL,60606-1569,0,25,3,1000,2014-08-01,2,0,000000000,1,1,2024-06-01,9,8,1,0,6,160727125.0,13092080.0,3422343.0,S47,,2023-05-09T20:35:13.146Z,2025-11-18T01:41:03.615Z,current_2025_11_18,S47,25,Tr Preserve Corp,90-0885608,S
651164639,Polsky Foundation,% MICHAEL P POLSKY,ONE SOUTH WACKER DRIVE SUITE 1810,Chicago,IL,60606-4614,0,3,3,1000,2003-02-01,1,4,000000000,1,1,2023-12-01,9,7,0,1,12,62785818.0,6908414.0,,T20,,2023-05-09T20:33:06.930Z,2025-11-18T01:40:20.080Z,current_2025_11_18,T20,3,Polsky Foundation,65-1164639,T
364496831,Sae Financial And Housing Corporation,,1856 SHERIDAN RD,Evanston,IL,60201-3837,5312,7,6,1000,2002-09-01,2,0,000000000,1,1,2024-06-01,8,6,1,0,6,23814851.0,3726086.0,3409292.0,B128,,2023-05-09T20:29:35.303Z,2025-11-18T01:38:58.133Z,current_2025_11_18,B128,7,Sae Financial And Housing Corporation,36-4496831,B
842855909,Isaad Foundation,% ABDULLAH SHAMMAM,5542 HEIDI DR,Rockford,IL,61109-7537,0,3,3,1000,2025-05-01,1,15,000000000,1,1,2024-12-01,4,6,1,0,12,229234.0,3416313.0,3407813.0,T30,,2022-07-18T15:48:28.493Z,2025-11-18T01:40:44.839Z,current_2025_11_18,T30,3,Isaad Foundation,84-2855909,T
363894824,Fabretto Childrens Foundation Inc,,1563 SHERMAN AVENUE 201,Evanston,IL,60201-4421,0,3,3,1000,1993-12-01,1,15,326000000,1,1,2024-12-01,6,6,1,0,12,1720714.0,3659226.0,3605838.0,Q330,Children Of Nicaragua Fabretto Fdn,2023-05-09T20:29:30.961Z,2025-11-18T01:38:58.133Z,current_2025_11_18,Q330,3,Fabretto Childrens Foundation Inc Children Of Nicaragua Fabretto Fdn,36-3894824,Q
300141119,Society Of Incentive And Travel Executives Inc,,330 N WABASH AVE STE 2000 # M,Chicago,IL,60611-7621,3940,6,6,1000,2003-02-01,2,0,000000000,1,1,2023-12-01,6,6,1,0,12,2076509.0,3406700.0,3406700.0,S41,Site Chicago,2023-05-09T20:28:04.899Z,2025-11-18T01:38:27.224Z,current_2025_11_18,S41,6,Society Of Incentive And Travel Executives Inc Site Chicago,30-0141119,S
880920687,Ukrainian Resistance Foundation,,11101 FRANKLIN AVE STE 400,Franklin Park,IL,60131-1403,0,3,3,1000,2022-04-01,1,15,000000000,1,1,2023-12-01,4,6,1,0,12,145625.0,3401319.0,3401319.0,M20,,2023-05-09T20:35:00.790Z,2025-11-18T01:41:00.466Z,current_2025_11_18,M20,3,Ukrainian Resistance Foundation,88-0920687,M
472402277,Mark And Mary Ann Kaufman Foundation,,333 W WACKER DR STE 1700,Chicago,IL,60606-1247,0,3,3,1000,2015-03-01,1,4,000000000,1,1,2024-12-01,8,8,0,1,12,34460586.0,15112215.0,,T20,,2023-05-09T20:31:35.547Z,2025-11-18T01:39:46.840Z,current_2025_11_18,T20,3,Mark And Mary Ann Kaufman Foundation,47-2402277,T
363163296,Turning Point Inc,,PO BOX 723,Woodstock,IL,60098-0723,0,3,3,1000,1982-04-01,1,15,569000000,1,1,2024-06-01,7,6,1,0,6,6529059.0,3418750.0,3396439.0,P43Z,,2023-05-09T20:29:23.991Z,2025-11-18T01:38:55.197Z,current_2025_11_18,P43Z,3,Turning Point Inc,36-3163296,P
363153674,Northern Illinois Electrical Joint Apprenticeship And Training Trust,,619 SOUTHROCK DR,Rockford,IL,61102-4600,0,3,3,2000,1999-04-01,1,11,126149000,2,1,2024-06-01,7,6,1,0,6,7180630.0,3392340.0,3392340.0,J22,,2023-05-09T20:29:23.991Z,2025-11-18T01:38:55.197Z,current_2025_11_18,J22,3,Northern Illinois Electrical Joint Apprenticeship And Training Trust,36-3153674,J
742428242,American Foundation For Surgery Of The Hand,,822 W WASHINGTON BLVD,Chicago,IL,60607-2362,0,3,3,1000,1986-10-01,1,15,162000000,1,1,2023-12-01,8,7,1,0,12,36953787.0,6556230.0,3389748.0,H5XZ,,2023-05-09T20:33:09.945Z,2025-11-18T01:40:20.080Z,current_2025_11_18,H5XZ,3,American Foundation For Surgery Of The Hand,74-2428242,H
260285660,Preservation Foundation Of The Lakecounty Forest Preserves,% BARB VICORY,1899 W WINCHESTER RD,Libertyville,IL,60048-5367,0,3,3,1000,2007-08-01,1,15,000000000,1,1,2024-12-01,8,6,1,0,12,11619353.0,3386754.0,3386754.0,C193,,2023-05-09T20:27:33.887Z,2025-11-18T01:38:18.158Z,current_2025_11_18,C193,3,Preservation Foundation Of The Lakecounty Forest Preserves,26-0285660,C
273797852,Evanston Rebuilding Warehouse,,1245 HARTREY AVE,Evanston,IL,60202-1056,0,3,3,1200,2012-09-01,1,15,000000000,1,1,2023-12-01,6,6,1,0,12,2653078.0,3384285.0,3384285.0,C27,,2023-05-09T20:28:00.920Z,2025-11-18T01:38:27.224Z,current_2025_11_18,C27,3,Evanston Rebuilding Warehouse,27-3797852,C
364077528,The Childrens Heart Foundation,,5 REVERE DR STE 200,Northbrook,IL,60062-8000,3984,3,6,1000,2003-06-01,1,15,994602000,1,1,2024-12-01,6,6,1,0,12,3173238.0,4527413.0,3610008.0,T30,,2023-05-09T20:29:32.191Z,2025-11-18T01:38:58.133Z,current_2025_11_18,T30,3,The Childrens Heart Foundation,36-4077528,T
593645285,American Friends Of Tyndale House Cambridge Inc,,209 E LIBERTY DR,Wheaton,IL,60187-5472,0,3,3,1000,2001-04-01,1,15,000000000,1,1,2024-12-01,6,6,1,0,12,1038856.0,2095322.0,2095322.0,X050,,2023-05-09T20:32:56.508Z,2025-11-18T01:40:16.862Z,current_2025_11_18,X050,3,American Friends Of Tyndale House Cambridge Inc,59-3645285,X
862992544,North Austin Community Center,,53 N LARAMIE BLVD,Chicago,IL,60644-0000,0,3,3,1500,2021-04-01,1,16,000000000,1,1,2024-06-01,9,6,1,0,6,55918380.0,3367436.0,3367436.0,S99,,2023-05-09T20:34:43.624Z,2025-11-18T01:40:54.403Z,current_2025_11_18,S99,3,North Austin Community Center,86-2992544,S
364425798,Chicago Mission Aaa Hockey Club,% ANDREA HAHN,1801 W JACKSON BLVD,Chicago,IL,60612-3213,0,3,3,1000,2001-08-01,1,16,000000000,1,1,2024-06-01,4,6,1,0,6,184485.0,3383224.0,3366201.0,N68,,2023-05-09T20:29:34.795Z,2025-11-18T01:38:58.133Z,current_2025_11_18,N68,3,Chicago Mission Aaa Hockey Club,36-4425798,N
262827423,Hanuman Spiritual And Social Center,% CHANDRA KHURANA,2390 DORINA DR,Northfield,IL,60093-2706,0,3,3,1000,2015-04-01,1,3,000000000,1,1,2023-12-01,8,6,0,1,12,12705143.0,3300163.0,,X99,,2023-05-09T20:27:41.873Z,2025-11-18T01:38:21.228Z,current_2025_11_18,X99,3,Hanuman Spiritual And Social Center,26-2827423,X
370661506,Crittenton Centers,,442 W JOHN H GWYNN JR AVE,Peoria,IL,61605-2476,0,3,3,1000,1925-05-01,1,15,150179032,1,1,2024-06-01,7,6,1,0,6,7211851.0,3454475.0,3362590.0,P450,,2023-05-09T20:29:40.716Z,2025-11-18T01:39:01.266Z,current_2025_11_18,P450,3,Crittenton Centers,37-0661506,P
363994059,Little Black Pearl Workshop,% TONI JOHNSON,1060 E 47TH ST,Chicago,IL,60653-3600,0,3,3,1000,1995-05-01,1,15,994059000,1,1,2024-06-01,7,6,1,0,6,6025123.0,3361498.0,3361498.0,B99,,2023-05-09T20:29:31.681Z,2025-11-18T01:38:58.133Z,current_2025_11_18,B99,3,Little Black Pearl Workshop,36-3994059,B
843670420,Reader Institute For Community Journalism Inc,,2930 S MICHIGAN AVE STE 102,Chicago,IL,60616-3270,0,3,3,2000,2020-08-01,1,15,000000000,1,1,2023-12-01,5,6,1,0,12,580510.0,3513197.0,3360024.0,A33,,2023-05-09T20:34:17.295Z,2025-11-18T01:40:44.839Z,current_2025_11_18,A33,3,Reader Institute For Community Journalism Inc,84-3670420,A
370661262,Young Mens Christian Association Of West Central Illinois,,3101 MAINE ST,Quincy,IL,62301-4418,0,3,2,1200,1938-09-01,1,16,324000000,1,1,2024-12-01,6,6,1,0,12,3234760.0,3402011.0,3359015.0,P27Z,,2023-05-09T20:29:40.643Z,2025-11-18T01:39:01.266Z,current_2025_11_18,P27Z,3,Young Mens Christian Association Of West Central Illinois,37-0661262,P
364208867,Puerto Rican Arts Alliance,% CARLOS HERNANDEZ,3000 N ELBRIDGE AVE,Chicago,IL,60618-6722,0,3,3,2000,1999-07-01,1,15,000000000,1,1,2024-06-01,7,6,1,0,6,7087381.0,3358887.0,3358887.0,A230,,2023-05-09T20:29:33.136Z,2025-11-18T01:38:58.133Z,current_2025_11_18,A230,3,Puerto Rican Arts Alliance,36-4208867,A
136035434,Mariners Museum Tr No 2 P03152009,% JPMORGAN CHASE BANK NA,10 S DEARBORN IL1-0111,Chicago,IL,60603-2300,0,3,3,1000,1971-06-01,1,17,602000000,2,1,2024-08-01,8,8,1,0,8,45284300.0,15911689.0,3358243.0,A110,,2023-05-09T20:26:14.174Z,2025-11-18T01:37:50.743Z,current_2025_11_18,A110,3,Mariners Museum Tr No 2 P03152009,13-6035434,A
236297039,American Institute Of Indian Studies University Of Chicago,,17W635 BUTTERFIELD RD STE 140,Oakbrook Ter,IL,60181-4026,0,3,3,1200,1963-04-01,1,15,059000000,1,1,2024-06-01,8,6,1,0,6,12882114.0,3377524.0,3356740.0,V330,,2023-05-09T20:26:53.315Z,2025-11-18T01:38:02.788Z,current_2025_11_18,V330,3,American Institute Of Indian Studies University Of Chicago,23-6297039,V
272149745,Libenu,% JOLINE HOFFMAN,8052 MONTICELLO AVE,Skokie,IL,60076-3438,0,3,3,1000,2011-01-01,1,15,000000000,1,1,2024-12-01,7,6,1,0,12,6993973.0,1751740.0,1751740.0,P73,,2023-05-09T20:27:55.394Z,2025-11-18T01:38:24.286Z,current_2025_11_18,P73,3,Libenu,27-2149745,P
363309812,Heartland Institute,,1933 N MEACHAM RD STE 550,Schaumburg,IL,60173-4342,0,3,3,1000,1984-12-01,1,15,149000000,1,1,2024-12-01,6,6,1,0,12,1074871.0,3350282.0,3350282.0,W20G,,2023-05-09T20:29:25.753Z,2025-11-18T01:38:55.197Z,current_2025_11_18,W20G,3,Heartland Institute,36-3309812,W
455443213,Reach A Village,% EARNIE R CRAFT,PO BOX 577,Park Forest,IL,60466-0577,0,3,3,1000,2013-02-01,1,15,000000000,1,1,2024-08-01,6,6,1,0,8,1421557.0,3348330.0,3348330.0,X20,Firstfruits International Ministrie,2023-05-09T20:31:04.852Z,2025-11-18T01:39:33.900Z,current_2025_11_18,X20,3,Reach A Village Firstfruits International Ministrie,45-5443213,X
510211835,Illinois Environmental Council Education Fund,% JEN WALLING,520 E CAPITOL AVE,Springfield,IL,62701-1814,0,3,3,1200,1976-06-01,1,16,059149000,5,1,2023-12-01,6,6,1,0,12,4081051.0,3711795.0,3346232.0,C60,,2023-05-09T20:31:52.703Z,2025-11-18T01:39:52.559Z,current_2025_11_18,C60,3,Illinois Environmental Council Education Fund,51-0211835,C
205975604,Hispanic It Executive Council,% DAVID SEGURA,444 W LAKE ST STE 1700,Chicago,IL,60606-0070,0,6,3,2000,2009-06-01,2,0,000000000,1,1,2023-12-01,6,6,1,0,12,2741871.0,3346046.0,3346046.0,S41,,2023-05-09T20:26:32.350Z,2025-11-18T01:37:56.680Z,current_2025_11_18,S41,6,Hispanic It Executive Council,20-5975604,S
362913490,Illinois Youth Soccer Assocn Inc,,1655 S ARLINGTON HEIGHTS RD,Arlington Heights,IL,60005-3783,0,3,3,1000,1977-05-01,1,16,288000000,5,1,2024-08-01,7,7,1,0,8,5509776.0,5268368.0,3344017.0,N64Z,,2023-05-09T20:29:22.713Z,2025-11-18T01:38:55.197Z,current_2025_11_18,N64Z,3,Illinois Youth Soccer Assocn Inc,36-2913490,N
454204629,Government Accountability Alliance,% JOHN TILLMAN,300 S RIVERSIDE PLZ STE 1650,Chicago,IL,60606-6635,0,4,3,1000,2012-03-01,2,0,000000000,1,1,2023-12-01,4,6,1,0,12,495698.0,3343911.0,3343911.0,R99,,2023-05-09T20:31:01.157Z,2025-11-18T01:39:30.851Z,current_2025_11_18,R99,4,Government Accountability Alliance,45-4204629,R
471717393,Chicago Center For Arts And Technology Inc,,1701 W 13TH ST,Chicago,IL,60608-1207,0,3,3,2000,2015-01-01,1,15,000000000,1,1,2023-12-01,8,6,1,0,12,12435575.0,3343253.0,3343253.0,J22,,2023-05-09T20:31:32.770Z,2025-11-18T01:39:43.912Z,current_2025_11_18,J22,3,Chicago Center For Arts And Technology Inc,47-1717393,J
262125306,One Tail At A Time Nfp,,2144 N WOOD ST,Chicago,IL,60614-3923,0,3,3,1000,2010-03-01,1,16,000000000,1,1,2024-12-01,6,7,1,0,12,2487249.0,5006779.0,4838469.0,D20,,2023-05-09T20:27:39.354Z,2025-11-18T01:38:18.158Z,current_2025_11_18,D20,3,One Tail At A Time Nfp,26-2125306,D
237011835,College Of Dupage Foundation,% KAREN M KUHN,425 FAWELL BLVD,Glen Ellyn,IL,60137-6708,0,3,3,1000,1969-09-01,1,13,602927040,1,1,2024-06-01,8,7,1,0,6,23053316.0,5118750.0,3338062.0,B11,,2023-05-09T20:26:56.136Z,2025-11-18T01:38:02.788Z,current_2025_11_18,B11,3,College Of Dupage Foundation,23-7011835,B
364313821,The Link And Option Center Inc,% TWANDA GREEN,900 E 162ND ST STE 102,South Holland,IL,60473-2477,0,3,3,2000,2000-03-01,1,11,000000000,1,1,2024-06-01,6,6,1,0,6,2049679.0,3334680.0,3334680.0,B80,,2023-05-09T20:29:33.963Z,2025-11-18T01:38:58.133Z,current_2025_11_18,B80,3,The Link And Option Center Inc,36-4313821,B
363668787,Shoreshim Inc,% MICHAEL WAITZ,2070 GREEN BAY RD,Highland Park,IL,60035-2412,0,3,3,1000,2014-06-01,1,15,299000000,1,1,2024-09-01,7,6,1,0,9,8185704.0,3334644.0,3334644.0,A20,,2023-05-09T20:29:28.984Z,2025-11-18T01:38:58.133Z,current_2025_11_18,A20,3,Shoreshim Inc,36-3668787,A
371106456,Stopping Woman Abuse Now Inc,,PO BOX 176,Olney,IL,62450-0176,0,3,3,1000,1983-10-01,1,15,399000000,1,1,2024-06-01,5,6,1,0,6,923260.0,3334390.0,3334390.0,P43Z,Swan,2023-05-09T20:29:42.426Z,2025-11-18T01:39:01.266Z,current_2025_11_18,P43Z,3,Stopping Woman Abuse Now Inc Swan,37-1106456,P
850609080,Lu Foundation,% NANCY MILLS BARNETT,1 N WACKER DR STE 3050,Chicago,IL,60606-2923,0,3,3,1000,2023-11-01,1,4,000000000,1,1,2024-12-01,6,7,0,1,12,3327954.0,5028030.0,,T20,,2024-02-23T17:31:25.174Z,2025-11-18T01:40:48.284Z,current_2025_11_18,T20,3,Lu Foundation,85-0609080,T
362815054,Chicago Minority Supplier Development Council Inc,% SHELIA HILL-MORGAN,140 S DEARBORN ST STE 1605,Chicago,IL,60603-5201,0,3,3,1000,1976-02-01,1,15,405000000,1,1,2023-12-01,6,6,1,0,12,1605101.0,3332205.0,3140809.0,S40Z,,2023-05-09T20:29:22.355Z,2025-11-18T01:38:55.197Z,current_2025_11_18,S40Z,3,Chicago Minority Supplier Development Council Inc,36-2815054,S
320074485,Salt And Light Nfp,,1819 PHILO RD,Urbana,IL,61802-6015,0,3,3,1000,2021-03-01,1,15,000000000,1,1,2023-12-01,6,6,1,0,12,2773699.0,3326820.0,3326820.0,P60,,2023-05-09T20:28:26.974Z,2025-11-18T01:38:36.493Z,current_2025_11_18,P60,3,Salt And Light Nfp,32-0074485,P
821694708,Kindness Campaign,% CHRISTOPHER WATTS,703 E 75TH ST,Chicago,IL,60619-1907,0,3,3,1000,2017-11-01,1,15,000000000,1,1,2023-12-01,4,6,1,0,12,459207.0,3325533.0,3325533.0,C50,,2023-05-09T20:33:38.583Z,2025-11-18T01:40:32.535Z,current_2025_11_18,C50,3,Kindness Campaign,82-1694708,C
366108750,North Shore Country Day School Foundation,,310 GREEN BAY RD,Winnetka,IL,60093-4009,0,3,3,1000,1962-09-01,1,17,602000000,2,1,2024-06-01,8,7,1,0,6,39707632.0,9221639.0,3309572.0,P110,,2023-05-09T20:29:38.393Z,2025-11-18T01:39:01.266Z,current_2025_11_18,P110,3,North Shore Country Day School Foundation,36-6108750,P
370714217,Champaign County Humane Society Inc,,4003 KEARNS DR,Champaign,IL,61822-9247,0,3,3,4000,1955-03-01,1,16,999000000,1,1,2024-06-01,8,6,1,0,6,17772817.0,3449395.0,3393780.0,D200,Mary Tiefenbrunn,2023-05-09T20:29:40.929Z,2025-11-18T01:39:01.266Z,current_2025_11_18,D200,3,Champaign County Humane Society Inc Mary Tiefenbrunn,37-0714217,D
363189150,Ucm Network Development Foundation,% RICHARD SILVERIA,1 INGALLS DR,Harvey,IL,60426-3558,0,3,3,1000,1982-08-01,1,15,602927000,1,1,2024-06-01,9,6,1,0,6,69768406.0,4042660.0,3299290.0,E110,,2023-05-09T20:29:24.170Z,2025-11-18T01:38:55.197Z,current_2025_11_18,E110,3,Ucm Network Development Foundation,36-3189150,E
264530305,Show Bus Public Transportation Nfp,,510 HOSELTON DR,Chenoa,IL,61726-8718,0,3,3,1000,2009-06-01,1,15,000000000,1,1,2024-06-01,6,6,1,0,6,1507888.0,3298844.0,3298844.0,P52,,2023-05-09T20:27:47.590Z,2025-11-18T01:38:21.228Z,current_2025_11_18,P52,3,Show Bus Public Transportation Nfp,26-4530305,P
861174433,Serve India Ministries,% TODD CORNWELL,PO BOX 522,Charleston,IL,61920-0522,0,3,3,1700,2007-02-01,1,15,000000000,1,1,2024-12-01,6,6,1,0,12,1922040.0,3298354.0,3298354.0,X032,,2023-05-09T20:34:37.770Z,2025-11-18T01:40:51.434Z,current_2025_11_18,X032,3,Serve India Ministries,86-1174433,X
842345560,Dunham Foundation,,2112 W GALENA BLVD STE 8 PMB 466,Aurora,IL,60506-7339,0,3,3,1000,2020-05-01,1,4,000000000,1,1,2023-12-01,9,8,0,1,12,82469697.0,18934370.0,,T20,,2023-05-09T20:34:11.858Z,2025-11-18T01:40:41.686Z,current_2025_11_18,T20,3,Dunham Foundation,84-2345560,T
376080186,Quincy Notre Dame Foundation,,1400 S 11TH ST,Quincy,IL,62301-7252,0,3,3,1000,1974-12-01,1,15,602000000,1,1,2024-12-01,8,7,1,0,12,28249902.0,6342092.0,3284693.0,B25I,,2023-05-09T20:29:49.788Z,2025-11-18T01:39:04.098Z,current_2025_11_18,B25I,3,Quincy Notre Dame Foundation,37-6080186,B
370971684,Rehabilitation & Vocational Education Program Inc,,214 W DAVIE ST,Anna,IL,62906-1237,0,3,3,1200,1974-12-01,1,16,149160000,1,1,2024-06-01,6,6,1,0,6,3009661.0,3302897.0,3276856.0,J300,,2023-05-09T20:29:41.571Z,2025-11-18T01:39:01.266Z,current_2025_11_18,J300,3,Rehabilitation & Vocational Education Program Inc,37-0971684,J
237272213,Joint Review Committee On Education In Radiologic Technology,,20 N WACKER DR STE 2850,Chicago,IL,60606-3182,0,3,3,2000,1973-03-01,1,16,059000000,1,1,2024-12-01,6,6,1,0,12,4260968.0,3869801.0,3273667.0,G9AD,,2023-05-09T20:27:07.776Z,2025-11-18T01:38:08.442Z,current_2025_11_18,G9AD,3,Joint Review Committee On Education In Radiologic Technology,23-7272213,G
363596722,Freedom House,,440 ELM PL,Princeton,IL,61356-1419,0,3,3,1000,1993-08-01,1,15,569000000,1,1,2024-06-01,6,6,1,0,6,3181590.0,3268573.0,3260123.0,L41Z,Pediatric Therapy Assoc,2023-05-09T20:29:28.358Z,2025-11-18T01:38:55.197Z,current_2025_11_18,L41Z,3,Freedom House Pediatric Therapy Assoc,36-3596722,L
237310008,Tricity Family Services,% TRIC,1120 RANDALL CT,Geneva,IL,60134-3911,0,3,3,1200,1973-09-01,1,16,059328000,1,1,2024-06-01,6,6,1,0,6,2903387.0,3775754.0,3254513.0,P46Z,,2023-05-09T20:27:08.996Z,2025-11-18T01:38:08.442Z,current_2025_11_18,P46Z,3,Tricity Family Services,23-7310008,P
200310701,Al Furqaan Foundation,% MOHAMMED W SAYEED,642 FORESTWOOD DR,Romeoville,IL,60446-1354,0,3,3,7000,2021-11-01,1,10,000000000,1,1,2020-12-01,7,6,6,0,12,9389287.0,3593653.0,3249437.0,X40,,2023-05-09T20:26:17.434Z,2025-11-18T01:37:50.743Z,current_2025_11_18,X40,3,Al Furqaan Foundation,20-0310701,X
203895444,Sdco 405 Business Park Bothell Inc,% KATIE ALLGOOD,222 SOUTH RIVERSIDE PLAZA 34TH FLR,Chicago,IL,60606-6886,0,25,3,1000,2006-07-01,2,0,000000000,1,1,2024-12-01,9,6,1,0,12,53243748.0,3246719.0,3246719.0,S47,,2023-05-09T20:26:27.085Z,2025-11-18T01:37:53.962Z,current_2025_11_18,S47,25,Sdco 405 Business Park Bothell Inc,20-3895444,S
200382246,William M Yarbrough Foundation,% MICHAEL LEGAMARO,6901 N KNOXVILLE AVE,Peoria,IL,61614-2860,0,3,3,1000,2004-10-01,1,17,000000000,1,1,2024-06-01,8,6,1,0,6,24019370.0,3239408.0,3239408.0,T20,,2023-05-09T20:26:17.624Z,2025-11-18T01:37:50.743Z,current_2025_11_18,T20,3,William M Yarbrough Foundation,20-0382246,T
363289363,Cornerstone Foundation Inc,% LSSI,1001 E TOUHY AVE STE 50,Des Plaines,IL,60018-5817,9386,3,9,7000,1988-04-01,1,10,001000000,1,1,2024-06-01,8,7,1,0,6,29632259.0,5217429.0,3237849.0,P200,,2023-05-09T20:29:25.471Z,2025-11-18T01:38:55.197Z,current_2025_11_18,P200,3,Cornerstone Foundation Inc,36-3289363,P
274031108,Be Strong Families Nfp,% GUY SCHINGOETHE,1074 W TAYLOR ST 354,Chicago,IL,60607-4336,0,3,3,1000,2012-01-01,1,16,000000000,1,1,2024-12-01,5,6,1,0,12,525716.0,3233777.0,3233777.0,P40,,2023-05-09T20:28:01.434Z,2025-11-18T01:38:27.224Z,current_2025_11_18,P40,3,Be Strong Families Nfp,27-4031108,P
366108196,Illinois Railway Museum,,PO BOX 427,Union,IL,60180-0427,0,3,3,2000,1957-07-01,1,16,060000000,1,1,2024-09-01,8,7,1,0,9,20055437.0,6659634.0,3233025.0,A500,Jason Maxwell,2023-05-09T20:29:38.319Z,2025-11-18T01:39:01.266Z,current_2025_11_18,A500,3,Illinois Railway Museum Jason Maxwell,36-6108196,A
367342471,Charles Simeon Tr,,PO BOX 15212,Chicago,IL,60615-5140,0,3,3,2000,2001-07-01,1,15,000000000,1,1,2024-08-01,7,6,1,0,8,5608858.0,3650027.0,3230994.0,X112,Helm David Ttee,2023-05-09T20:29:39.964Z,2025-11-18T01:39:01.266Z,current_2025_11_18,X112,3,Charles Simeon Tr Helm David Ttee,36-7342471,X
271371242,Manaaki Foundation,% JPMORGAN CHASE BANK,10 S DEARBORN FLR 8,Chicago,IL,60603-2300,0,3,3,1000,2012-01-01,1,4,000000000,1,1,2024-07-01,8,7,0,1,7,27815616.0,8668756.0,,T20,,2023-05-09T20:27:53.035Z,2025-11-18T01:38:24.286Z,current_2025_11_18,T20,3,Manaaki Foundation,27-1371242,T
362167722,American School Of Correspondence,,2200 E 170TH ST,Lansing,IL,60438-1002,0,3,3,2000,1927-08-01,1,11,030000000,1,1,2025-06-01,7,6,1,0,6,5847202.0,3606640.0,2594758.0,B600,,2023-05-09T20:29:20.348Z,2025-11-18T01:38:52.395Z,current_2025_11_18,B600,3,American School Of Correspondence,36-2167722,B
366143003,American Association Of Endodontists Foundation,,180 N STETSON AVE STE 1500,Chicago,IL,60601-6811,0,3,3,1000,1967-01-01,1,16,040000000,1,1,2024-12-01,8,6,1,0,12,40106144.0,4415884.0,3216768.0,E030,,2023-05-09T20:29:38.905Z,2025-11-18T01:39:01.266Z,current_2025_11_18,E030,3,American Association Of Endodontists Foundation,36-6143003,E
361695272,Rockford Country Club,,2500 OXFORD ST,Rockford,IL,61103-3166,0,7,3,1000,1934-11-01,2,0,280000000,1,1,2024-03-01,6,6,1,0,3,3303083.0,3863513.0,3216302.0,N50,,2023-05-09T20:29:20.046Z,2025-11-18T01:38:52.395Z,current_2025_11_18,N50,7,Rockford Country Club,36-1695272,N
953378526,Dystonia Medical Research Foundation,,1 E WACKER DR STE 1730,Chicago,IL,60601-1980,0,3,3,1000,1980-07-01,1,15,161162602,1,1,2024-12-01,7,6,1,0,12,6422430.0,3990298.0,3214752.0,H48Z,,2023-05-09T20:35:23.994Z,2025-11-18T01:41:16.214Z,current_2025_11_18,H48Z,3,Dystonia Medical Research Foundation,95-3378526,H
362775706,Cabrini Green Legal Aid Clinic Inc,,6 SOUTH CLARK STREET SUITE 200,Chicago,IL,60603-1801,0,3,3,1000,1975-12-01,1,15,462000000,1,1,2024-06-01,6,6,1,0,6,2635337.0,3403926.0,3214228.0,I80Z,,2023-05-09T20:29:22.281Z,2025-11-18T01:38:55.197Z,current_2025_11_18,I80Z,3,Cabrini Green Legal Aid Clinic Inc,36-2775706,I
463291995,American Academy Of Art Inc,% RICHARD H OTTO,990 N LAKE SHORE DR APT 32C,Chicago,IL,60611-1384,0,3,3,1200,2016-03-01,1,11,000000000,2,1,2023-12-01,8,6,1,0,12,25106940.0,3373584.0,3213186.0,B99,,2023-05-09T20:31:17.154Z,2025-11-18T01:39:37.091Z,current_2025_11_18,B99,3,American Academy Of Art Inc,46-3291995,B
